firstName,middleName,lastName,nameNick,pos,weight,height,birthDate
James,,Guydon,"Gus, Jim",G,73,180,1938-10-16
A.,William,Haarlow,Bill,F,73,170,1913-05-05
Charles,,Hadden,Charlie,G,71,175,1933-07-06
Joe,,Hafele,,G-F,69,155,0000-00-00
George,F.,Haines,,F-G,70,160,0000-00-00
Warren,,Hair,,G,0,0,0000-00-00
Bill,,Hall,,G,73,200,0000-00-00
Ray,H.,Hamann,,G-F,76,205,1911-08-19
Billy Joe,,Hanks,,C,76,190,1929-10-16
Jim,,Hanna,,,80,230,1938-05-30
Bob,,Hanshaw,,F,72,180,0000-00-00
William,J.,Hapac,"Bill, Wild Bill",F-G,74,188,1918-01-26
Lee,,Harman,,,72,190,1936-08-31
Luther,,Harris,,F-G,75,195,0000-00-00
Millard,,Harris,,C,79,0,0000-00-00
Pierre,,Hartman,Huck,C,79,205,0000-00-00
Don,,Harvey,,G-F,71,180,0000-00-00
Nick,,Hashu,,F-C-G,73,195,0000-00-00
Harold,,Haskins,Hal,F,75,185,1924-10-29
Robert,,Hassmiller,Bob,G,73,185,1916-12-17
Earl,,Hawkins,,F,76,225,0000-00-00
Chuck,,Hawley,,G-F,75,195,0000-00-00
Ray,,Hayes,,G-F,72,180,0000-00-00
Garland,M.,Head,,G-F,74,185,1921-10-16
Peter,A.,Hecomovich,Pete,G,76,205,1918-06-13
Cletis,,Helms,Clete,C,77,220,0000-00-00
Curt,,Henderson,,G,68,150,0000-00-00
Charles,,Henke,Charlie,C,79,205,1939-10-10
Al,,Henningsen,,F,78,205,0000-00-00
Paul,,Herman,,G,73,175,0000-00-00
Richard,Franklin,Herrscher,"Rick, Rich",F,74.5,185,1936-11-03
George,,Hesik,,F-C,74,195,1913-06-15
Paul,,Hickey,,G-F,75,180,0000-00-00
Paul,,Hicks,,G,75,195,0000-00-00
Jim,,Higgins,,C,80,0,0000-00-00
James,,Hilgemann,"Jim, Wiggles",G,71,170,1916-12-22
Mortimer,C.,Hill,Mort,G,73,175,1922-10-24
Pat,,Hintz,,G,72,175,0000-00-00
Joel,Reuben,Hitt,,C-F,74,180,1916-12-30
John,B.,Hoekstra,Johnny,C,77,225,1917-11-07
Howard,,Hoffman,Howie,G-F,76,195,0000-00-00
George,,Hogan,,G-F,73,170,0000-00-00
Bill,,Holland,,C-F,77,210,0000-00-00
Robert,C.,Holm,"Bob, Bobby",G,72,200,1919-01-22
Claude,,Holmes,Ife,G,66,150,1905-08-15
James,,Homer,Jim,F-C-G,77,220,0000-00-00
Merrill,Smith,Hubbard,,F,76,205,1925-10-19
Lee,G.,Huber,,G,72,175,1919-02-06
Roosevelt,,Hudson,Roosie,G,72,160,1915-07-15
Marvin,,Huffman,Marv,F,74,185,1917-03-14
Vernon,R.,Huffman,Vern,F,74,215,1914-12-18
Harold,M.,Hull,,F,76,190,1920-05-16
Herb,,Hurley,,G,73,185,0000-00-00
Darwin,,Hutchins,Dar,C-F,77,195,1915-12-09
Harold,T.,Hutcheson,Hal,G-F,77,190,1920-05-16
Herb,,Hutchinson,Reindeer,F-G,0,0,0000-00-00
Art,,Hyatt,,G,74,190,0000-00-00
Albert,R.,Ingerman,"Albie, Al",G,69,160,1925-12-04
Bob,,Isaacs,,F,75,170,0000-00-00
John,,Isaacs,Johnny,G,75,190,1915-09-15
George,,Jablonsky,Jabbo,C,79,215,0000-00-00
Milt,,Jackson,,C,75,190,0000-00-00
Stan,,Jackson,,F,0,0,0000-00-00
,,Jacob,,,0,0,0000-00-00
Stub,,Jacobson,,C,78,0,0000-00-00
Louis,E.,Jagnow,Lou,G,73,180,1910-07-31
,,James,,F,0,0,0000-00-00
Max,,Jameson,,F,76,215,1935-02-03
Jack,,Jennings,,C-F,78,195,0000-00-00
William,,Jesko,Bill,G-F,70,170,0000-00-00
Charles,,Joachim,"Pappy, Charlie",G-F,74,184,1920-07-21
Al,,Johnson,Big Train,F,75,210,0000-00-00
Robert,A.,Johnson,Bob,G,74,170,0000-00-00
Elmer,,Johnson,,F-C,76,190,0000-00-00
Harry,,Johnson,,F,75,174,0000-00-00
Morris,,Johnson,"Swede, Mally",F-G,69,0,0000-00-00
Rallo,Ray,Johnson,,F,78,210,1926-04-16
Rossie,,Johnson,,,76,190,1938-09-14
William,McNeil,Jones,Bill,F,72,185,1914-02-03
Casey,C.,Jones,,G,74,175,1915-06-14
Ken,,Jordan,,F,74,180,0000-00-00
Jimmy,,Joyce,,F,77,195,0000-00-00
Paul,,Juntunen,,G-F,73,180,0000-00-00
James,T.,Kaeding,Jim,F,74,155,1922-11-04
Wayne,,Kaeding,,,0,0,0000-00-00
Roger,A.,Kaiser,,G,72.5,190,1938-04-07
Anthony,J.,Kaseta,Tony,C,80,220,1923-09-09
Julius,,Kasner,Jules,G,73,170,1917-10-23
Bob,,Keller,,,78,210,1937-08-17
Jack,G.,Keller,,F-G,74,185,0000-00-00
Tony,,Kelly,,G,73,165,0000-00-00
Larry,,Kenney,,C,0,0,0000-00-00
Pat,,Kennelly,,,0,0,0000-00-00
Walter,,Kennedy,Walt,,80,230,0000-00-00
Otto,,Kerber,,G,74,175,0000-00-00
Weldon,,Kern,,G,69,145,0000-00-00
Walter,T.,Kersulis,,F,76,195,1926-11-08
Robert,L.,Kessler,"Bob, Charley",F,72,165,1914-11-25
Paul,,Kessy,,F-C,75,170,0000-00-00
William,,King,Dolly,C-F,76,217,1916-11-15
LeRoy,,King,,C,79,200,0000-00-00
Willie,,King,,G,67,0,0000-00-00
Joe,,Kinney,,C,78,0,0000-00-00
Dan,,Kirkland,Don?,C,77,190,0000-00-00
Lowery,,Kirk,,F,77,195,1938-03-28
Robert,,Kitterman,Bob,G-F,72,180,0000-00-00
Dick,Oland,Klein,,C-F,75,215,1920-09-16
Bernard,,Knoblauch,Buzz,F,73,170,0000-00-00
Bob,,Kohlmeyer,,F-G,73,180,0000-00-00
Eddie,,Kolar,,G,70,170,0000-00-00
Otto,,Kolar,,G-F-C,75,180,1911-12-07
William,,Komenich,Bill,F-G,75,210,0000-00-00
Harold,,Korovin,Hal,C-G,77,205,0000-00-00
John,,Kotz,,F,75,200,1919-03-27
Victor,E.,Krafft,Vic,G,75,195,1919-06-03
William,,Krall,Bill,C-F,79,200,1921-10-21
Bob,,Kramer,,G-F,75,0,0000-00-00
Bill,,Kraus,Dick,F,75,190,0000-00-00
Joseph,R.,Kruse,Joe,G,74,200,1914-09-09
Raymond,R.,Krzoska,Ray,G,74,190,1918-10-28
Vito,,Kubilus,,G,73,180,1914-06-29
James,Leslie,Kuplic,"Les, Leslie",F,75,200,1911-09-23
Edward,,Kupper,Ed,F,74,185,1923-11-19
Edward,L.,Kweller,Ed,C,77,225,1915-01-27
Nikola,A.,Lalich,Nick,G,74,220,1916-05-08
Eugene,,Lalley,Gene,G,69,160,1922-08-16
Harold,,Lambert,,G,72,180,0000-00-00
Emerald,Ford,Lamme,Buck,G,74,180,1905-07-02
Jack,,Landon,,G,72,170,0000-00-00
Bill,,Lane,,F-C,76,220,0000-00-00
Dick,,Lange,,F,0,0,0000-00-00
Ralph,,Langer,,C,79,200,0000-00-00
George,W. Truett,Latham,"Red, Pete",F,75,185,1927-08-20
Gene,,Latham,,G,70,165,0000-00-00
Dave,,Latter,,C-F,78,210,0000-00-00
Bill,,Laughlin,,F,74,185,0000-00-00
Reuben,,Lautenschlager,Rube,F-G-C,75,190,1915-09-07
Thomas,J.,Lawry,Tim,F,70,155,1911-08-01
Herbert,,Lee,"Herb, Herbie",G,72,200,1940-01-23
Seward,,Leeka,Sew,G,73,185,1907-09-15
,,Leerah,,G,0,0,0000-00-00
John,,Lenhart,Johnny,F,76,180,1915-12-04
Joseph,,Leson,Joe,F,74,210,0000-00-00
Sid,,Levine,,G,67,185,0000-00-00
Edmund,,Lewinski,"Ed, Gootch, Gooch",F-C-G,76,210,1918-09-10
Garmon,,Lewis,,F,0,0,0000-00-00
Sam,,Lieberman,,C,80,0,0000-00-00
Karl,W.,Lillge,,F-G,0,0,1917-07-17
Bud,,Lindberg,,G,72,175,0000-00-00
Frank,,Linskey,,G,74,180,1913-08-18
Leroy,,Lins,,G,73,175,1913-06-21
Bill,,Lloyd,,G-F,74,180,0000-00-00
Charles,,Lonsdorf,Slim,F-C,75,175,1905-03-22
Delbert,,Loranger,Del,F-G,75,175,1920-03-17
Joseph,,Lord,Joe,G,73,175,0000-00-00
Eugene,L.,Lorendo,Gene,F,75,215,1921-12-07
Darrel,,Lorance,,F,74,185,0000-00-00
George,L.,Loucks,Sam,C-F,76,195,1915-07-09
Robert,C.,Lowther,Bobby,F-C,77,190,0000-00-00
Carl,,Loyd,,G,71,170,0000-00-00
Emil,G.,Lussow,,F,73,215,1922-03-12
Richard,C.,Lynch,"Looper, Dick",F,76,210,1924-03-12
Robert,,Lytle,Red,F,76,180,0000-00-00
Robert,Frederick,MacLeod,"Bob, Wildfire",F,72,190,1917-10-15
Joe,,Maddox,Red,F,72,160,0000-00-00
Al,,Madsen,,G,70,170,0000-00-00
John,F.,Mahnen,Jack,F,76,190,1924-04-23
Paul,E,Maki,,G,73,175,1918-02-01
George,J.,Malackany,Red,G,69,165,1913-05-03
Edmund,,Malanowicz,Eddie,C,75,220,1910-12-30
John,T.,Malokas,Johnny,G,71,195,1916-08-01
Walter,,Mangham,Walt,F,75,205,0000-00-00
Joel,Gregory,Mason,,G,72,195,1912-03-12
Kenny,,Mauer,Ken,G,74,180,0000-00-00
Frank,,Maury,X,G,65,155,0000-00-00
Albert,,Mazza,Babe,F,73,190,1922-02-06
John,,McAdams,Johnny,G,70,147,0000-00-00
William,Glenn,McCahan,Bill,G-F,71,200,1921-06-07
Paul,,McCall,,F,74,195,1920-10-10
William,,McClintock,Bill,F,75,215,1936-06-11
Leason,,McCloud,Pete,F-C,71,165,0000-00-00
Grady,,McCollum,,F-C,76,195,0000-00-00
Gordon,,McComb,,G,70,160,1917-08-01
,,McConnell,,G-F,0,0,0000-00-00
Norman,,McCool,,G,71,170,0000-00-00
Jim,,McCoy,,,73,180,0000-00-00
Robert,Frederick,McDermott,"Bobby, Mr. Basketball Man",G,71,180,1914-01-07
Bill,,McDonald,,G-F,75,190,0000-00-00
Bob,,McDonald,,,79,205,1937-12-26
Robert,,McElliott,Bob,C-F,0,0,1915-07-10
John,,McGee,,G,72,190,0000-00-00
Vince,,McGowan,,C-F,78,208,1913-08-12
Curtis,,McMahon,Curt,G,72,150,1915-01-26
Marcellus,,McMichael,Mike,G,74,195,1915-07-04
Don,,McMillan,,F,76,195,0000-00-00
,,McNamara,,G,0,0,0000-00-00
Dean,R.,Mealy,,C,76,195,1915-05-07
H.,Eugene,Mechling,"Gene, Gentleman Gene",G,73,215,1909-03-24
John,D.,Meehan,Chick,F-G,73,195,1917-01-09
Bernard,J.,Mehen,Bernie,F-C,76,185,1918-09-19
Frank,A.,Mekules,,F,76,218,0000-00-00
Erv,,Mencel,,G,72,170,0000-00-00
Big,Moose,Meyer,,F-C,79,0,0000-00-00
Little,Moose,Meyer,,G,72,0,0000-00-00
Tom,,Meyer,,F-C,76,214,0000-00-00
Ward,,Meyers,,C,73,185,0000-00-00
Theodore,,Migdal,Ted,F,69,140,1918-02-14
,,Miller,,F,0,0,0000-00-00
David,,Mills,Dave,F,78,210,1940-06-11
Ed,,Mills,,C,80,225,0000-00-00
Jack,,Mills,,F-C,76,210,0000-00-00
Guy,,Mitchell,,F-G,75,190,0000-00-00
Edward,W.,Moeller,,G,72,175,0000-00-00
John,,Moir,Johnny,F-C,74,184,1917-05-22
John,,Moiseichik,,G,71,180,0000-00-00
Jacob,Louis,Molinas,Jack,F,78,200,1932-04-16
Charles,,Molner,Charlie,G,72,168,0000-00-00
Jim,,Montgomery,,F-C,75,190,0000-00-00
Bud,,Moodler,,G,75,215,0000-00-00
Donald,W.,Moore,Dudey,G,69,180,1910-04-05
Phil,,Moore,,F-C,77,190,0000-00-00
Dale,E.,Morey,,G-F,73,180,1918-12-01
,,Morris,,C-F,0,0,0000-00-00
Emmett,W.,Morrison,,F-G,75,180,1915-08-24
George,,Morse,,F-G,0,0,0000-00-00
Raymond,,Morstadt,Ray,F-C,74,220,1913-03-10
Albert,,Moschetti,Al,F,73,180,1920-01-01
Paul,W.,Mount,Pete,F,76,185,1925-03-10
Leroy,,Mueller,Tex,G,73,175,0000-00-00
Ed,,Mullen,,G,75,185,0000-00-00
Bob,,Mulvihill,,G,73,185,0000-00-00
Jacob,,Nagode,Jake,F-G,74,170,1915-07-11
Lyle,C.,Neat,,G,72,180,1916-09-29
George,Gregory,Nelmark,born Nelimarkka,G,73,180,1917-05-09
Joseph,A.,Nelson,"Joe, Jumpin' Joe",F-G,75,180,1927-03-16
Robert,,Neu,Bobby,G-F,73,175,1917-06-28
Lee,,Nichols,,F-G,0,0,0000-00-00
Oren,Lavaughn,Nichols,,G,75,185,1918-05-07
Fred,O.,Nimz,,C-F,75,200,1914-04-22
Tommy,,Nisbet,,G,70,165,0000-00-00
Robert,,Nodler,Bob,G,76,195,0000-00-00
Irving,Arnold,Noren,Irv,F,72,180,1924-11-29
Elwood,A.,Norris,Woody,F-G,73,170,1919-06-18
John,,Novotny,,G,70,165,1918-01-29
Paul,,Nowak,"Butch, Giz",C,77,205,1914-03-15
Robert,C.,Nugent,Bob,G,71,170,1915-09-18
Kenneth,L.,Oberbruner,Red,F-G,71,175,1918-10-05
Jack,,Oberst,,F,71,175,0000-00-00
Bill,,O'Brien,,F,76,185,0000-00-00
John,J.,O'Brien,Jack,G,73,180,0000-00-00
Tommy,,O'Brien,,G-F,0,0,0000-00-00
Russell,W.,Ochsenhirt,Russ,F,75,195,1912-04-16
Connie,,O'Connor,,F,73,0,0000-00-00
James,,O'Donnell,Jim,F-C,73,180,1912-12-03
Cornelius,P.,O'Donnell,Neil,F-C,77,210,1914-04-17
Henry,J.,O'Keeffe,"Hank, Handsome Hank",F,75,195,0000-00-00
Vincent,James,Oliver,Vince,G,70,180,1915-12-28
Jim,,Olsen,,C-F,78,205,0000-00-00
Oscar,,Olson,Sonny,F,72,165,0000-00-00
Bernard,,Opper,Bernie,G,72,185,1915-09-01
Edwin,C.,Oram,Eddie,F-G,75,175,1914-10-05
Carter,J.,O'Rourke,Bud,F,76,170,1919-01-14
John,,Orr,Johnny,G,71,180,0000-00-00
Bob,,O'Shaughnessy,,G,72,175,0000-00-00
Leo,,Osiewalski,,F,76,190,1921-09-25
Kasmer,,Ostrowski,"Cas, Cuyler",G,74,168,1924-07-24
Tom,,O'Toole,,C,0,0,0000-00-00
Frank,,Otway,,F,76,205,0000-00-00
Raleigh,C.,Owens,R.C.,C,75,195,1934-11-12
Jack,,Oxenrider,,G,72,170,0000-00-00
Jack,A.,Ozburn,,G-F,73,170,1913-01-04
,,Page,,G,0,0,0000-00-00
Alva,L.,Paine,Allie,G,72,165,1919-07-22
Clinton,,Parmer,,G,72,150,0000-00-00
Ed,,Parry,,F-G,73,175,0000-00-00
Robert,,Parsons,Bob,F-G,73,175,0000-00-00
Pete,,Pasko,,F,74,190,0000-00-00
Joe,M.,Patanelli,Pat,F,75,205,1919-09-18
Lee,,Patrone,,G,72,180,1938-03-17
Raymond,Albert,Patterson,Ray,F,74,195,1922-01-15
John,,Pawk,"Johnny, Jay",F,74,210,1910-12-23
Steve,,Pawk,,C-F,76,175,1914-08-14
Bob,,Pawlak,,G,69,150,1939-11-03
Willard,,Pederson,Pete,F-C,76,0,1910-10-28
William,J.,Perigo,Bill,F,72,180,1911-09-17
Charles,Samuel,Perry,,G,0,0,1921-04-06
Max,L.,Perry,,G,69,155,1937-05-16
,,Peterson,,F,0,0,0000-00-00
Ken,,Peterson,,C,83,225,1938-06-22
Charles,Anthony,Peyton,Tony,F-G,74,200,1921-03-03
John,Lee,Phares,"Jack, Squint",G-F,70,0,1915-12-31
Bob,,Phillips,,G,0,0,0000-00-00
Willie,,Phillips,,G-F,68,175,0000-00-00
John,R.,Piana,Jack,F,74,190,1918-08-06
Elwood,G.,Pitzer,Woody,G-F,72,160,0000-00-00
Eric,A.,Plahn,,G-F,74,180,1919-07-25
Don,,Platt,,F,78,190,0000-00-00
Joe,,Pogue,,F,75,190,0000-00-00
John,,Poncar,,C-F,75,190,1910-05-12
John,A.,Posewitz,Johnny,G,72,185,1906-08-09
Joseph,,Posewitz,Scoop,G,71,180,1908-09-12
Louis,,Possner,Lou,F-C,75,180,1917-08-11
Jim,,Powell,,F,76,195,0000-00-00
Robert,,Powell,Longie,F-C,76,0,0000-00-00
Erwin,T.,Prasse,Erv,G-F,74,190,1917-12-01
Felix,,Preboski,Pete,F,73,195,0000-00-00
Louis,,Pressley,Babe,G,74,195,1916-09-21
Al,W.,Price,,G,72,180,1917-09-08
Bernard,,Price,Bernie,F-C,75,180,1915-09-20
George,,Price,,F,77.5,205,0000-00-00
Paul,,Price,,F,0,0,0000-00-00
Lorvin,,Proctor,,F,0,0,0000-00-00
Searle,T.,Proffitt,Cy,F,75,190,1911-10-26
Joseph,P.,Proksa,Joe,G,73,185,1914-06-30
George,,Pruitt,,F,73,198,1936-06-18
Leroy,,Pryor,Red,F-G,75,180,0000-00-00
Wilton,,Putnam,Scoop,G-F,72,175,0000-00-00
David,,Quabius,Dave,G,72,185,1916-03-16
Jim,,Quinlan,,F,76,205,0000-00-00
Bart,,Quinn,,F,74,210,0000-00-00
Jim,,Rae,,C,76,200,0000-00-00
Stanley,L.,Raiman,Stan,G-F,69,140,1914-03-22
Billy,,Reed,,F,71,185,0000-00-00
Bill,,Reeves,Billy,G,70,165,0000-00-00
Robert,P.,Regh,Bob,G-F,74,0,1912-10-11
Fred,,Rehm,,G,75,195,0000-00-00
Ruben,,Reiswerg,Rube,G,68,175,1912-08-10
Martin,,Reiter,Marty,G,67,160,1911-08-25
Delbert,,Rice,Del,F,74,190,1922-10-27
Ocie,,Richie,,F,75,195,0000-00-00
Tommy,,Rich,,F,75,185,0000-00-00
Willard,R.,Riebe,Bill,G,71,175,1917-08-15
Edward,C.,Rigg,Ted,G,72,175,1913-06-07
Edward,,Riska,Eddie,G-F,72,175,1919-10-04
,,Riskind,,G,0,0,0000-00-00
John,,Ritter,,,76,190,1940-05-12
Jule,L.,Rivlin,"Julie, Jules",G,71,160,1917-02-02
Jerry,,Rizzo,,G,67.5,150,1919-04-21
Glenn,,Roberts,,C-F,77,200,1912-10-25
Wyman,J.,Roberts,,F,71,160,1915-09-27
Abel,Joseph,Rodrigues,Rod,G,72,175,1922-01-16
Jack,,Roffler,Rabbit,G,70,140,0000-00-00
David,N.,Romanoff,Nick,C-F,79,210,1933-12-02
Pat,,Rooney,,F-G,75,0,0000-00-00
Harry,,Roos,Swede,G-F,73,180,1913-08-08
Gene,,Rosenthal,,F,71,175,0000-00-00
Norm,,Rosen,,G,73,180,0000-00-00
Carl,,Roth,Toughy,G-F,74,200,0000-00-00
Lester,,Rothman,Les,F-G,73,195,0000-00-00
Rex,S.,Rudicel,,G,65,150,1912-09-06
Clemens,,Ruh,Clem,G,70,165,1915-10-31
George,J.,Rung,,G,72,185,1916-05-27
Malcolm,W.,Rush,Mal,F,72,170,1909-04-02
Louis,,Rutter,Lou,G,74,180,1914-08-04
Frank,,Sabo,,G,73,190,0000-00-00
Edwin,,Sachs,,G,74,175,0000-00-00
Francis,Marion,Sachse,"Frank, Butch",G,72,197,1917-07-24
Leo,,Sack,,G,68,145,1914-05-18
Eddie,,Sadowski,,G,70,175,0000-00-00
Edgar,,Saffer,Junior,F,0,0,1918-07-27
William,E.,Sattler,"Bill, Slats",C,80,197,1916-08-09
Louie,,Sauer,Whitey,F-C,78,235,1915-09-03
Russell,Collier,Saunders,Rusty,F-C,74,205,1906-03-12
Fred,,Sawyer,,C,83,225,0000-00-00
Theodore,Glenn,Scalissi,Ted,G,68,160,1921-10-26
Jack,,Scarry,,F-C,75,195,0000-00-00
Benjamin,J.,Schall,Bennie,F,71,170,1917-12-08
Herbert,G.,Scheffler,Herb,C-F,76,220,1917-11-05
Edward,J.,Scheiwe,Ed,G-F,71,170,1918-02-25
John,,Schick,"Johnny, Long John",C-F,78,230,0000-00-00
Glenn,,Schlechty,,F,78,185,1912-03-31
Eugene,M.,Scholz,Gene,F,68,160,1917-09-28
Bill,,Schrader,,C,79,210,0000-00-00
Warren,,Schrage,Doc,F-C,77,190,1920-07-30
Albert,,Schrecker,Al,F,73,160,1917-07-23
William,Henry,Schroeder,Bill,G-F,72,190,1923-04-11
Herman,A.,Schuessler,Herm,C,80,210,1914-07-20
Bucky,,Schuler,,F,75,200,0000-00-00
Wilbur,,Schumacher,,F,0,0,1920-03-06
Wilbur,,Schu,,F-G,75,190,1922-12-18
Bob,,Schwartz,,F,75,0,0000-00-00
Joe,,Scott,,C-F,0,0,0000-00-00
Joseph,,Scott,Joe,,76,170,1939-04-07
Ken,,Scott,,G-F,72,185,0000-00-00
Charlie,,Scruggs,,F,72,180,0000-00-00
Thomas,,Sealy,Tom,G,73,190,1921-02-23
John,,Sebastian,Johnny,G,72,185,0000-00-00
Alan,,Seiden,,G,71,170,1937-05-01
Charlie,,Sells,,,79,220,1940-01-15
Robert,W.,Shaddock,Bob,G,73,160,1920-11-15
John,,Shaffer,"Jack, Johnny",F-C,75,190,0000-00-00
Frank,R.,Shamel,,F,72,200,1912-12-06
Charles,C.,Shanklin,Chuck,G,69,160,1921-09-03
Tom,,Shanley,,G,73,175,0000-00-00
Frank,E.,Shannon,,G,71,178,1917-11-25
Stephen,Francis,Sharkey,Steve,G-F,72,190,1918-12-30
Robert,,Shaw,Bob,C-F,76,225,1921-05-22
Jack,,Shelton,,C-F,79,210,0000-00-00
Oliver,R.,Shoaff,Ollie,G,70,165,1923-11-10
Harry,,Shor,,F,76,185,1923-06-08
Milas,B.,Shoun,"Slim, Bud",C,83,175,1904-10-04
,,Sicky,,G,0,0,0000-00-00
Victor,,Siegel,Vic,G,70,160,0000-00-00
Julie,,Silverman,,G,72,175,0000-00-00
Nat,,Silverberg,,G,74,180,0000-00-00
John,,Sines,Johnny,F,73,190,1917-08-17
Cyrines,H.,Singer,Cy,G,74,200,1917-05-07
Steven,Joseph,Sitko,Steve,G,72,185,1917-11-18
Robert,J.,Skarda,Bob,G-F,75,190,1925-11-28
Preston,W.,Slack,Pres,C-F,74,180,1908-12-28
Daniel,,Smick,Danny,F-C,77,215,1915-12-24
Desmond,,Smith,Des,G-F,74,190,1918-03-31
Donald,H.,Smith,Don,G,72,170,1910-10-08
Joseph,Bello,Snyder,Bello,F,69,185,1912-02-07
Paul,,Sokody,,F,74,170,1914-08-18
Harry,,Sorensen,,C-F,76,200,0000-00-00
Joe,,Sotak,Bull,F-C,74,210,1914-04-22
Emil,,Sotnyk,,F-G,0,0,1921-08-21
Jack,,Spehn,,G,74,185,0000-00-00
Jack,,Spencer,,F,75,160,1925-04-25
William,Edwin,Spivey,Bill,C,84,200,1929-03-19
Edward,S.,Spotovich,aka Edward S. Spotts,F-C,74,190,1916-05-06
,,Spudich,,F,0,0,0000-00-00
Joe,,Stack,,G-F,70,185,0000-00-00
Howard,,Stammler,,G-F,70,155,1911-07-23
Joseph,H.,Stampf,"Joe, Big Joe",C-F,76,210,1919-12-16
Walter,,Stankey,"Walt, Deacon",F-C,75,200,0000-00-00
John,,Stanton,Jack,G,72,175,0000-00-00
Clovis,E.,Stark,,F,76,175,1914-10-06
Richard,H.,Starzyk,"Dick, Honey",G,70,180,1921-03-01
Edward,,Stege,Ed,F,78,220,1913-09-04
Jerome,,Steiner,Jerry,G,67,160,1918-01-07
Ben,,Stephens,Benny,G-F,72,175,0000-00-00
John,,Stephans,,G,66,0,0000-00-00
Jack,,Sterling,,C,77,0,0000-00-00
Bill,,Stockman,,F-G,74,170,0000-00-00
Arthur,O.,Stoefen,Art,C-F,79,215,1914-08-29
James,,Stone,"Jim, Boxhead",F,77,220,0000-00-00
Marvin,,Stout,,G,71,155,0000-00-00
Dave,,Strack,,G,71,0,0000-00-00
Ted,,Strain,,G,72,155,0000-00-00
Reno,O.,Strand,,G-F,72,195,1909-05-14
Theodore,Reginald,Strong,Ted,F-C,75,210,1914-01-02
Chester,W.,Strumillo,Chet,F,71,175,1924-05-28
John,,Styler,,F-C,78,225,0000-00-00
Arnold,Eugene,Suddith,Sally,G,73,170,1910-12-26
Robert,P.,Sullivan,Bob,G-F,72,180,1921-07-01
Jack,,Sullivan,,F,73,182,0000-00-00
John,F.,Sullivan,Jack,F,75,184,1935-07-27
John,,Sullivan,,C,76,190,0000-00-00
Bill,,Summers,,G,0,0,0000-00-00
Mack,,Suprunowicz,,G,72,170,1927-01-17
George,Peter,Svendsen,,C-F,76,230,1913-03-22
Everett,W.,Swank,,G-F,71,165,1913-02-17
George,,Swanson,,G-F,0,0,0000-00-00
Harold,,Swanson,Hale,G-F,75,200,0000-00-00
Willard,,Swihart,,F-C,75,190,0000-00-00
Warren,,Switzer,,F,75,185,1925-07-04
Robert,,Synnott,Bob,F-C,75,190,1912-09-27
Stanley,,Szukala,Stan,G,72,175,1918-06-12
Chelso,P.,Tamagno,,G-F,70,185,1912-03-20
Roger,,Taylor,,G,72,175,1937-01-30
Irving,B.,Terjesen,"Rip, Swede",F-C,75,195,1915-03-04
Raymond,,Terzynski,Ray,F,73,180,1919-11-27
Hal,,Theus,,,76,180,1936-08-12
Earl,H.,Thomas,,C,76,205,0000-00-00
Keith,,Thomas,,G,74,190,0000-00-00
Bill,,Thompson,,G-F,76,0,0000-00-00
Homer,W.,Thompson,"Tarzan, Tub",F-C,76,215,1916-01-16
Jack,,Thornton,Cowboy,C-F,77,200,0000-00-00
Milton,M.,Ticco,Milt,F-G,75,205,1922-09-22
Paul,,Tobin,Toby,G,69,170,0000-00-00
Al,,Tolen,,G,73,184,1940-02-24
Carl,C.,Tollstam,Chet,F-C,74,180,1918-09-23
Bill,E.,Tom,,F-C,80,220,1927-08-20
John,Frederick,Townsend,"Houdini of the Hardwood, Johnny",C-F,76,208,1916-09-20
Joe,,Trosper,,G,66,145,0000-00-00
Morris,King,Udall,"Moe, Mo",F,77,200,1922-06-15
Joe,,Urso,,G,70,170,1916-09-17
James,Leroy,Usry,Jim,F-C,76,225,1922-02-02
,,Van Boovan,,,0,0,0000-00-00
August,,Vander Meulen,"Augie, Stretch",F-C,76,175,1909-11-06
Matthew,,Vaniel,Matt,F,75,170,1919-11-14
Bryce,G.,Vann,,C-F,76,210,1934-12-21
Archie,J.,Vap,,F,76,180,0000-00-00
Govoner,,Vaughn,,F-G,76,180,1932-03-01
Jack,,Vaughn,,F-C,78,190,0000-00-00
Ralph,Lincoln,Vaughn,,G-F,73,175,1918-02-12
Howard,,Vocke,,G,72,190,0000-00-00
Nick,,Vodick,,F,74,195,0000-00-00
Robert,,Vollers,Bob,F-G,75,180,1928-05-15
Bernard,,Voorheis,"Bernie, Murph",G,70,150,1922-05-23
Frank,R.,Vukosic,,G-F,0,0,1915-04-08
Vaughn,,Waddell,,G,73,190,1910-09-29
Norman,O.,Wagner,Norm,C,77,200,1912-02-05
Paul,,Wallace,,G,69,0,0000-00-00
Harmon,R.,Walters,,G-F,72,200,1921-11-14
Ken,,Walters,,G,72,170,0000-00-00
Jack,,Walton,,F,74,190,0000-00-00
David,,Wareham,Dave,G,73,185,0000-00-00
Donald,L.,Warnke,Don,C,82,200,1920-04-08
Ed,,Washington,,,80,225,0000-00-00
Zano,,Wast,,F,74,175,1916-08-20
Jack,,Watkins,,G,74,180,0000-00-00
Charles,F.,Watson,Chub,C,74,0,0000-00-00
Stanley,,Waxman,Stan,G,71,180,0000-00-00
Stanley,Ray,Weber,Stan,C,78,215,1925-07-28
Bob,,Webster,,G,72,180,0000-00-00
Robert,George,Weigandt,Bob,G,70,190,1914-02-05
